"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"346.953K Weight"	"388.311K Weight"	"434.6K Weight"	"486.406K Weight"	"544.387K Weight"	"609.28K Weight"	"681.909K Weight"	"763.195K Weight"	"854.171K Weight"	"955.992K Weight"	"1069.95K Weight"	"1197.49K Weight"	"1340.24K Weight"	"1500K Weight"
528000	388.311	117.462	0.798328	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
528500	681.909	107.218	0.454606	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
529000	544.387	67.3196	0.569448	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
529500	1197.49	65.5637	0.258874	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
530000	1069.95	77.8946	0.289733	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
530500	1340.24	51.0425	0.231302	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
531000	434.6	120.027	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
531500	1197.49	70.9447	0.258874	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
532000	854.171	72.209	0.362925	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
532500	955.992	85.95	0.324271	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
533000	544.387	112.03	0.569448	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
533500	955.992	71.8936	0.324271	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
534000	434.6	136.814	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
534500	434.6	131.428	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
535000	434.6	98.0421	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
535500	609.28	105.555	0.508797	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
536000	1340.24	55.9091	0.231302	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
536500	681.909	101.699	0.454606	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
537000	310	160.224	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
537500	609.28	93.7082	0.508797	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
538000	434.6	143.827	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
538500	1340.24	73.0468	0.231302	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
539000	609.28	156.676	0.508797	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
539500	1197.49	52.3008	0.258874	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
540000	1340.24	61.9736	0.231302	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
540500	609.28	91.626	0.508797	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
541000	346.953	132.517	0.893492	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
541500	434.6	103.788	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
542000	486.406	114.287	0.637328	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
542500	434.6	121.541	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
543000	434.6	103.361	0.7133	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
543500	609.28	115.662	0.508797	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
544000	346.953	151.171	0.893492	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
544500	609.28	65.7494	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
545000	1500	61.3546	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
545500	955.992	67.7264	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
546000	434.6	121.43	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
546500	434.6	104.848	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
547000	486.406	115.974	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
547500	346.953	130.527	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
548000	486.406	95.0402	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
548500	1197.49	90.573	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
549000	434.6	101.242	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
549500	681.909	87.6851	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
550000	609.28	81.6403	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
550500	1340.24	65.1815	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
551000	609.28	132.271	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
551500	955.992	63.7589	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
552000	486.406	134.758	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
552500	1500	81.6682	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
553000	609.28	80.5279	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
553500	763.195	87.3032	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
554000	1069.95	85.3499	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
554500	609.28	85.213	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
555000	955.992	74.111	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
555500	854.171	65.721	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
556000	544.387	98.7836	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
556500	763.195	73.662	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
557000	1500	58.2442	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
557500	388.311	161.998	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
558000	854.171	69.8014	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
558500	346.953	127.844	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
559000	1197.49	85.2796	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
559500	955.992	70.6285	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
560000	544.387	127.843	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
560500	763.195	90.5808	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
561000	388.311	161.744	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
561500	1197.49	75.7887	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
562000	388.311	111.386	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
562500	609.28	109.614	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
563000	486.406	103.591	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
563500	310	168.115	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
564000	609.28	88.125	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
564500	388.311	104.837	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
565000	434.6	92.7446	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
565500	388.311	107.277	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
566000	681.909	88.1828	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
566500	486.406	136.129	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
567000	310	135.081	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
567500	486.406	107.952	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
568000	310	180.482	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
568500	763.195	85.3011	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
569000	1500	64.1485	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
569500	763.195	77.7685	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
570000	854.171	91.6218	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
570500	1069.95	84.6614	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
571000	854.171	85.9323	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
571500	609.28	88.0034	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
572000	609.28	90.1952	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
572500	1500	79.1055	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
573000	609.28	107.98	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
573500	681.909	89.2366	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
574000	544.387	100.892	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
574500	310	176.17	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
575000	388.311	137.961	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
575500	955.992	83.9279	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
576000	1500	48.3468	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
576500	854.171	58.674	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
577000	434.6	106.01	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
577500	1500	56.4502	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
578000	1197.49	64.6196	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
578500	1340.24	55.1328	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
579000	486.406	94.0051	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
579500	681.909	83.5863	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
580000	346.953	134.099	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
580500	310	160.589	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
581000	1340.24	82.5533	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
581500	681.909	89.2205	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
582000	388.311	162.937	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
582500	1500	58.1478	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
583000	486.406	104.099	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
583500	1500	51.9257	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
584000	544.387	80.6759	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
584500	1069.95	71.3102	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
585000	1069.95	59.0704	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
585500	1197.49	50.2633	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
586000	1340.24	56.0688	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
586500	1340.24	73.3538	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
587000	854.171	65.6627	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
587500	544.387	75.86	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
588000	763.195	108.567	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
588500	1069.95	58.0745	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
589000	681.909	83.4365	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
589500	388.311	120.813	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
590000	434.6	110.31	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
590500	310	191.19	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
591000	434.6	101.699	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
591500	388.311	138.662	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
592000	955.992	105.43	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
592500	486.406	109.427	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
593000	1069.95	60.8028	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
593500	854.171	84.735	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
594000	681.909	56.9112	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
594500	1500	54.4053	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
595000	310	140.034	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
595500	854.171	68.1628	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
596000	486.406	124.743	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
596500	763.195	72.9403	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
597000	609.28	102.001	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
597500	1197.49	70.4461	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
598000	854.171	76.8856	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
598500	1197.49	65.6659	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
599000	1069.95	98.9657	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
599500	1340.24	70.9162	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
600000	434.6	119.686	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
600500	1500	42.1847	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
601000	854.171	97.7361	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
601500	1197.49	71.41	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
602000	955.992	56.7058	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
602500	1500	44.2577	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
603000	434.6	95.3342	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
603500	955.992	68.5741	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
604000	310	169.077	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
604500	346.953	154.608	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
605000	544.387	83.0172	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
605500	1069.95	69.0492	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
606000	1069.95	78.9853	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
606500	434.6	79.8739	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
607000	681.909	68.325	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
