"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"298K Weight"	"386.47K Weight"	"501.204K Weight"	"650K Weight"
113450	386.47	90.5211	0.771083	0	-5.5	-10.625	-15.5
113500	650	122.023	0.458462	0	-5.5	-10.625	-15.625
113550	650	110.808	0.458462	0	-5.5	-10.625	-15.625
113600	650	156.468	0.458462	0	-5.5	-10.625	-15.625
113650	650	123.427	0.458462	0	-5.5	-10.625	-15.625
113700	650	108.953	0.458462	0	-5.5	-10.625	-15.625
113750	650	133.571	0.458462	0	-5.5	-10.625	-15.75
113800	650	143.504	0.458462	0	-5.5	-10.625	-15.75
113850	650	133.739	0.458462	0	-5.5	-10.625	-15.75
113900	650	122.991	0.458462	0	-5.5	-10.625	-15.75
113950	650	119.118	0.458462	0	-5.5	-10.625	-15.75
114000	650	105.818	0.458462	0	-5.5	-10.625	-15.875
114050	650	114.887	0.458462	0	-5.5	-10.625	-15.875
114100	650	142.979	0.458462	0	-5.5	-10.625	-15.875
114150	650	173.541	0.458462	0	-5.5	-10.625	-15.875
114200	650	107.837	0.458462	0	-5.5	-10.625	-15.875
114250	650	118.526	0.458462	0	-5.5	-10.625	-16
114300	650	160.056	0.458462	0	-5.5	-10.625	-16
114350	650	139.185	0.458462	0	-5.5	-10.625	-16
114400	650	145.152	0.458462	0	-5.5	-10.625	-16
114450	650	137.854	0.458462	0	-5.5	-10.625	-16
114500	650	149.634	0.458462	0	-5.5	-10.625	-16.125
114550	650	148.357	0.458462	0	-5.5	-10.625	-16.125
114600	650	181	0.458462	0	-5.5	-10.625	-16.125
114650	650	143.869	0.458462	0	-5.5	-10.625	-16.125
114700	650	184.294	0.458462	0	-5.5	-10.625	-16.125
114750	650	127.831	0.458462	0	-5.5	-10.625	-16.25
114800	650	145.945	0.458462	0	-5.5	-10.625	-16.25
114850	650	118.324	0.458462	0	-5.5	-10.625	-16.25
114900	650	140.816	0.458462	0	-5.5	-10.625	-16.25
114950	650	135.186	0.458462	0	-5.5	-10.625	-16.25
115000	650	112.864	0.458462	0	-5.5	-10.625	-16.375
115050	650	144.798	0.458462	0	-5.5	-10.625	-16.375
115100	650	135.743	0.458462	0	-5.5	-10.625	-16.375
115150	650	128.884	0.458462	0	-5.5	-10.625	-16.375
115200	650	146.621	0.458462	0	-5.5	-10.625	-16.375
115250	650	134.123	0.458462	0	-5.5	-10.625	-16.5
115300	650	114.412	0.458462	0	-5.5	-10.625	-16.5
115350	650	132.171	0.458462	0	-5.5	-10.625	-16.5
115400	650	106.92	0.458462	0	-5.5	-10.625	-16.5
115450	650	110.948	0.458462	0	-5.5	-10.625	-16.5
115500	501.204	86.7337	0.594569	0	-5.5	-10.75	-16.5
115550	501.204	74.7444	0.594569	0	-5.5	-10.75	-16.5
115600	501.204	84.0575	0.594569	0	-5.5	-10.75	-16.5
115650	501.204	83.8241	0.594569	0	-5.5	-10.75	-16.5
115700	501.204	72.3072	0.594569	0	-5.5	-10.75	-16.5
115750	386.47	66.7057	0.771083	0	-5.625	-10.75	-16.5
115800	386.47	75.5766	0.771083	0	-5.625	-10.75	-16.5
115850	386.47	73.5492	0.771083	0	-5.625	-10.75	-16.5
115900	386.47	71.6963	0.771083	0	-5.625	-10.75	-16.5
115950	386.47	62.7403	0.771083	0	-5.625	-10.75	-16.5
116000	501.204	94.1269	0.594569	0	-5.625	-10.875	-16.5
116050	501.204	101.823	0.594569	0	-5.625	-10.875	-16.5
116100	501.204	102.184	0.594569	0	-5.625	-10.875	-16.5
116150	501.204	99.4555	0.594569	0	-5.625	-10.875	-16.5
116200	501.204	83.7263	0.594569	0	-5.625	-10.875	-16.5
116250	501.204	100.477	0.594569	0	-5.625	-11	-16.5
116300	501.204	96.588	0.594569	0	-5.625	-11	-16.5
116350	501.204	93.091	0.594569	0	-5.625	-11	-16.5
116400	501.204	109.226	0.594569	0	-5.625	-11	-16.5
116450	501.204	96.914	0.594569	0	-5.625	-11	-16.5
116500	650	102.892	0.458462	0	-5.625	-11	-16.625
116550	650	149.313	0.458462	0	-5.625	-11	-16.625
116600	650	157.24	0.458462	0	-5.625	-11	-16.625
116650	650	217.506	0.458462	0	-5.625	-11	-16.625
116700	650	120.233	0.458462	0	-5.625	-11	-16.625
116750	650	136.05	0.458462	0	-5.625	-11	-16.75
116800	650	114.672	0.458462	0	-5.625	-11	-16.75
116850	650	88.2735	0.458462	0	-5.625	-11	-16.75
116900	650	154.018	0.458462	0	-5.625	-11	-16.75
116950	650	136.896	0.458462	0	-5.625	-11	-16.75
117000	650	157.551	0.458462	0	-5.625	-11	-16.875
117050	650	146.251	0.458462	0	-5.625	-11	-16.875
117100	650	117.239	0.458462	0	-5.625	-11	-16.875
117150	650	124.868	0.458462	0	-5.625	-11	-16.875
117200	650	159.888	0.458462	0	-5.625	-11	-16.875
117250	501.204	86.8557	0.594569	0	-5.625	-11.125	-16.875
117300	501.204	94.0393	0.594569	0	-5.625	-11.125	-16.875
117350	501.204	74.3689	0.594569	0	-5.625	-11.125	-16.875
117400	501.204	93.2141	0.594569	0	-5.625	-11.125	-16.875
117450	501.204	99.1509	0.594569	0	-5.625	-11.125	-16.875
117500	501.204	87.7323	0.594569	0	-5.625	-11.25	-16.875
117550	501.204	115.935	0.594569	0	-5.625	-11.25	-16.875
117600	501.204	92.1783	0.594569	0	-5.625	-11.25	-16.875
117650	501.204	90.2096	0.594569	0	-5.625	-11.25	-16.875
117700	501.204	81.3683	0.594569	0	-5.625	-11.25	-16.875
117750	501.204	86.6192	0.594569	0	-5.625	-11.375	-16.875
117800	501.204	93.8757	0.594569	0	-5.625	-11.375	-16.875
117850	501.204	87.9284	0.594569	0	-5.625	-11.375	-16.875
117900	501.204	87.7608	0.594569	0	-5.625	-11.375	-16.875
117950	501.204	91.5808	0.594569	0	-5.625	-11.375	-16.875
118000	650	125.609	0.458462	0	-5.625	-11.375	-17
118050	650	119.842	0.458462	0	-5.625	-11.375	-17
118100	650	127.229	0.458462	0	-5.625	-11.375	-17
118150	650	140.844	0.458462	0	-5.625	-11.375	-17
118200	650	112.932	0.458462	0	-5.625	-11.375	-17
118250	650	140.425	0.458462	0	-5.625	-11.375	-17.125
118300	650	187.715	0.458462	0	-5.625	-11.375	-17.125
118350	650	120.652	0.458462	0	-5.625	-11.375	-17.125
118400	650	122.239	0.458462	0	-5.625	-11.375	-17.125
118450	650	126.993	0.458462	0	-5.625	-11.375	-17.125
118500	650	139.353	0.458462	0	-5.625	-11.375	-17.25
118550	650	150.647	0.458462	0	-5.625	-11.375	-17.25
118600	650	178.774	0.458462	0	-5.625	-11.375	-17.25
118650	650	128.92	0.458462	0	-5.625	-11.375	-17.25
118700	650	128.576	0.458462	0	-5.625	-11.375	-17.25
118750	650	140.622	0.458462	0	-5.625	-11.375	-17.375
118800	650	102.19	0.458462	0	-5.625	-11.375	-17.375
118850	650	117.637	0.458462	0	-5.625	-11.375	-17.375
118900	650	169.288	0.458462	0	-5.625	-11.375	-17.375
118950	650	140.987	0.458462	0	-5.625	-11.375	-17.375
119000	650	131.836	0.458462	0	-5.625	-11.375	-17.5
119050	650	129.125	0.458462	0	-5.625	-11.375	-17.5
119100	650	129.085	0.458462	0	-5.625	-11.375	-17.5
119150	650	128.332	0.458462	0	-5.625	-11.375	-17.5
119200	650	109.758	0.458462	0	-5.625	-11.375	-17.5
119250	501.204	143.953	0.594569	0	-5.625	-11.5	-17.5
119300	501.204	106.892	0.594569	0	-5.625	-11.5	-17.5
119350	501.204	94.9289	0.594569	0	-5.625	-11.5	-17.5
119400	501.204	81.1602	0.594569	0	-5.625	-11.5	-17.5
119450	501.204	88.0633	0.594569	0	-5.625	-11.5	-17.5
119500	501.204	107.351	0.594569	0	-5.625	-11.625	-17.5
119550	501.204	88.4603	0.594569	0	-5.625	-11.625	-17.5
119600	501.204	92.6897	0.594569	0	-5.625	-11.625	-17.5
119650	501.204	90.0465	0.594569	0	-5.625	-11.625	-17.5
119700	501.204	101.676	0.594569	0	-5.625	-11.625	-17.5
119750	650	153.139	0.458462	0	-5.625	-11.625	-17.625
119800	650	135.795	0.458462	0	-5.625	-11.625	-17.625
119850	650	133.818	0.458462	0	-5.625	-11.625	-17.625
119900	650	134.865	0.458462	0	-5.625	-11.625	-17.625
119950	650	172.621	0.458462	0	-5.625	-11.625	-17.625
120000	650	129.029	0.458462	0	-5.625	-11.625	-17.75
120050	650	154.743	0.458462	0	-5.625	-11.625	-17.75
120100	650	149.374	0.458462	0	-5.625	-11.625	-17.75
120150	650	123.869	0.458462	0	-5.625	-11.625	-17.75
120200	650	142.781	0.458462	0	-5.625	-11.625	-17.75
120250	650	144.887	0.458462	0	-5.625	-11.625	-17.875
120300	650	145.088	0.458462	0	-5.625	-11.625	-17.875
120350	650	127.474	0.458462	0	-5.625	-11.625	-17.875
120400	650	121.382	0.458462	0	-5.625	-11.625	-17.875
120450	650	119.701	0.458462	0	-5.625	-11.625	-17.875
120500	650	101.827	0.458462	0	-5.625	-11.625	-18
120550	650	113.787	0.458462	0	-5.625	-11.625	-18
120600	650	110.83	0.458462	0	-5.625	-11.625	-18
120650	650	140.669	0.458462	0	-5.625	-11.625	-18
120700	650	140.312	0.458462	0	-5.625	-11.625	-18
120750	650	157.74	0.458462	0	-5.625	-11.625	-18.125
120800	650	148.011	0.458462	0	-5.625	-11.625	-18.125
120850	650	125.077	0.458462	0	-5.625	-11.625	-18.125
120900	650	106.319	0.458462	0	-5.625	-11.625	-18.125
120950	650	109.026	0.458462	0	-5.625	-11.625	-18.125
121000	501.204	82.992	0.594569	0	-5.625	-11.75	-18.125
121050	501.204	81.7376	0.594569	0	-5.625	-11.75	-18.125
121100	501.204	72.954	0.594569	0	-5.625	-11.75	-18.125
121150	501.204	72.9226	0.594569	0	-5.625	-11.75	-18.125
121200	501.204	93.5407	0.594569	0	-5.625	-11.75	-18.125
121250	650	145.805	0.458462	0	-5.625	-11.75	-18.25
121300	650	118.821	0.458462	0	-5.625	-11.75	-18.25
121350	650	135.205	0.458462	0	-5.625	-11.75	-18.25
121400	650	144.291	0.458462	0	-5.625	-11.75	-18.25
121450	650	127.124	0.458462	0	-5.625	-11.75	-18.25
121500	650	119.884	0.458462	0	-5.625	-11.75	-18.375
121550	650	105.67	0.458462	0	-5.625	-11.75	-18.375
121600	650	118.691	0.458462	0	-5.625	-11.75	-18.375
121650	650	129.008	0.458462	0	-5.625	-11.75	-18.375
121700	650	133.197	0.458462	0	-5.625	-11.75	-18.375
121750	501.204	86.9135	0.594569	0	-5.625	-11.875	-18.375
121800	501.204	93.676	0.594569	0	-5.625	-11.875	-18.375
121850	501.204	98.8833	0.594569	0	-5.625	-11.875	-18.375
121900	501.204	80.0191	0.594569	0	-5.625	-11.875	-18.375
121950	501.204	84.6379	0.594569	0	-5.625	-11.875	-18.375
122000	386.47	67.2311	0.771083	0	-5.75	-11.875	-18.375
122050	386.47	51.4375	0.771083	0	-5.75	-11.875	-18.375
122100	386.47	58.8341	0.771083	0	-5.75	-11.875	-18.375
122150	386.47	66.5832	0.771083	0	-5.75	-11.875	-18.375
122200	386.47	67.9541	0.771083	0	-5.75	-11.875	-18.375
122250	298	51.4476	1	0	-5.625	-11.75	-18.25
122300	298	46.0316	1	0	-5.625	-11.75	-18.25
122350	298	38.3047	1	0	-5.625	-11.75	-18.25
122400	298	47.391	1	0	-5.625	-11.75	-18.25
122450	298	40.7012	1	0	-5.625	-11.75	-18.25
122500	298	43.6666	1	0	-5.5	-11.625	-18.125
122550	298	49.3452	1	0	-5.5	-11.625	-18.125
122600	298	45.2613	1	0	-5.5	-11.625	-18.125
122650	298	48.1591	1	0	-5.5	-11.625	-18.125
122700	298	54.9724	1	0	-5.5	-11.625	-18.125
122750	298	50.2689	1	0	-5.4375	-11.5625	-18.0625
122800	298	55.1326	1	0	-5.4375	-11.5625	-18.0625
122850	298	52.1052	1	0	-5.4375	-11.5625	-18.0625
122900	298	51.5469	1	0	-5.4375	-11.5625	-18.0625
122950	298	56.4037	1	0	-5.4375	-11.5625	-18.0625
123000	386.47	65.2389	0.771083	0	-5.5	-11.5625	-18.0625
123050	386.47	64.9121	0.771083	0	-5.5	-11.5625	-18.0625
123100	386.47	82.7343	0.771083	0	-5.5	-11.5625	-18.0625
123150	386.47	57.0395	0.771083	0	-5.5	-11.5625	-18.0625
123200	386.47	76.3561	0.771083	0	-5.5	-11.5625	-18.0625
123250	386.47	67.5887	0.771083	0	-5.5625	-11.5625	-18.0625
123300	386.47	75.9985	0.771083	0	-5.5625	-11.5625	-18.0625
123350	386.47	101.595	0.771083	0	-5.5625	-11.5625	-18.0625
123400	386.47	57.7415	0.771083	0	-5.5625	-11.5625	-18.0625
123450	386.47	69.797	0.771083	0	-5.5625	-11.5625	-18.0625
123500	386.47	65.9126	0.771083	0	-5.625	-11.5625	-18.0625
123550	386.47	79.1104	0.771083	0	-5.625	-11.5625	-18.0625
123600	386.47	87.3154	0.771083	0	-5.625	-11.5625	-18.0625
123650	386.47	70.2686	0.771083	0	-5.625	-11.5625	-18.0625
123700	386.47	87.3716	0.771083	0	-5.625	-11.5625	-18.0625
123750	386.47	56.1178	0.771083	0	-5.6875	-11.5625	-18.0625
123800	386.47	55.7251	0.771083	0	-5.6875	-11.5625	-18.0625
123850	386.47	56.2846	0.771083	0	-5.6875	-11.5625	-18.0625
123900	386.47	62.1399	0.771083	0	-5.6875	-11.5625	-18.0625
123950	386.47	69.8458	0.771083	0	-5.6875	-11.5625	-18.0625
124000	386.47	69.7358	0.771083	0	-5.75	-11.5625	-18.0625
124050	386.47	66.9564	0.771083	0	-5.75	-11.5625	-18.0625
124100	386.47	60.1719	0.771083	0	-5.75	-11.5625	-18.0625
124150	386.47	62.7059	0.771083	0	-5.75	-11.5625	-18.0625
124200	386.47	70.7393	0.771083	0	-5.75	-11.5625	-18.0625
124250	386.47	73.7918	0.771083	0	-5.8125	-11.5625	-18.0625
124300	386.47	63.7231	0.771083	0	-5.8125	-11.5625	-18.0625
124350	386.47	62.6709	0.771083	0	-5.8125	-11.5625	-18.0625
124400	386.47	55.2701	0.771083	0	-5.8125	-11.5625	-18.0625
124450	386.47	63.7713	0.771083	0	-5.8125	-11.5625	-18.0625
124500	386.47	57.4975	0.771083	0	-5.875	-11.5625	-18.0625
124550	386.47	71.8934	0.771083	0	-5.875	-11.5625	-18.0625
124600	386.47	71.833	0.771083	0	-5.875	-11.5625	-18.0625
124650	386.47	58.8507	0.771083	0	-5.875	-11.5625	-18.0625
124700	386.47	69.0841	0.771083	0	-5.875	-11.5625	-18.0625
124750	298	43.4948	1	0	-5.8125	-11.5	-18
124800	298	41.9122	1	0	-5.8125	-11.5	-18
124850	298	50.9962	1	0	-5.8125	-11.5	-18
124900	298	57.8404	1	0	-5.8125	-11.5	-18
124950	298	51.4883	1	0	-5.8125	-11.5	-18
125000	501.204	93.4878	0.594569	0	-5.8125	-11.5625	-18
125050	501.204	91.016	0.594569	0	-5.8125	-11.5625	-18
125100	501.204	111.702	0.594569	0	-5.8125	-11.5625	-18
125150	501.204	110.795	0.594569	0	-5.8125	-11.5625	-18
125200	501.204	98.6241	0.594569	0	-5.8125	-11.5625	-18
125250	501.204	90.602	0.594569	0	-5.8125	-11.625	-18
125300	501.204	119.163	0.594569	0	-5.8125	-11.625	-18
125350	501.204	111.287	0.594569	0	-5.8125	-11.625	-18
125400	501.204	110.073	0.594569	0	-5.8125	-11.625	-18
125450	501.204	120.814	0.594569	0	-5.8125	-11.625	-18
125500	650	148.11	0.458462	0	-5.8125	-11.625	-18.0625
125550	650	160.525	0.458462	0	-5.8125	-11.625	-18.0625
125600	650	113.734	0.458462	0	-5.8125	-11.625	-18.0625
125650	650	133.48	0.458462	0	-5.8125	-11.625	-18.0625
125700	650	135.963	0.458462	0	-5.8125	-11.625	-18.0625
125750	650	131.425	0.458462	0	-5.8125	-11.625	-18.125
125800	650	117.15	0.458462	0	-5.8125	-11.625	-18.125
125850	650	146.457	0.458462	0	-5.8125	-11.625	-18.125
125900	650	140.988	0.458462	0	-5.8125	-11.625	-18.125
125950	650	141.524	0.458462	0	-5.8125	-11.625	-18.125
126000	650	97.4835	0.458462	0	-5.8125	-11.625	-18.1875
126050	650	105.987	0.458462	0	-5.8125	-11.625	-18.1875
126100	650	113.472	0.458462	0	-5.8125	-11.625	-18.1875
126150	650	133.724	0.458462	0	-5.8125	-11.625	-18.1875
126200	650	117.873	0.458462	0	-5.8125	-11.625	-18.1875
126250	650	113.952	0.458462	0	-5.8125	-11.625	-18.25
126300	650	120.449	0.458462	0	-5.8125	-11.625	-18.25
126350	650	106.094	0.458462	0	-5.8125	-11.625	-18.25
126400	650	124.26	0.458462	0	-5.8125	-11.625	-18.25
126450	650	157.061	0.458462	0	-5.8125	-11.625	-18.25
126500	650	151.471	0.458462	0	-5.8125	-11.625	-18.3125
126550	650	150.528	0.458462	0	-5.8125	-11.625	-18.3125
126600	650	102.771	0.458462	0	-5.8125	-11.625	-18.3125
126650	650	125.839	0.458462	0	-5.8125	-11.625	-18.3125
126700	650	134.815	0.458462	0	-5.8125	-11.625	-18.3125
126750	650	104.14	0.458462	0	-5.8125	-11.625	-18.375
126800	650	135.166	0.458462	0	-5.8125	-11.625	-18.375
126850	650	138.018	0.458462	0	-5.8125	-11.625	-18.375
126900	650	138.833	0.458462	0	-5.8125	-11.625	-18.375
126950	650	125.067	0.458462	0	-5.8125	-11.625	-18.375
127000	501.204	95.2749	0.594569	0	-5.8125	-11.6875	-18.375
127050	501.204	94.3797	0.594569	0	-5.8125	-11.6875	-18.375
127100	501.204	97.7604	0.594569	0	-5.8125	-11.6875	-18.375
127150	501.204	94.8546	0.594569	0	-5.8125	-11.6875	-18.375
127200	501.204	95.667	0.594569	0	-5.8125	-11.6875	-18.375
127250	386.47	60.7159	0.771083	0	-5.875	-11.6875	-18.375
127300	386.47	71.13	0.771083	0	-5.875	-11.6875	-18.375
127350	386.47	61.965	0.771083	0	-5.875	-11.6875	-18.375
127400	386.47	65.5618	0.771083	0	-5.875	-11.6875	-18.375
127450	386.47	58.3215	0.771083	0	-5.875	-11.6875	-18.375
127500	298	44.8737	1	0	-5.8125	-11.625	-18.3125
127550	298	53.2395	1	0	-5.8125	-11.625	-18.3125
127600	298	49.5932	1	0	-5.8125	-11.625	-18.3125
127650	298	40.3836	1	0	-5.8125	-11.625	-18.3125
127700	298	52.4751	1	0	-5.8125	-11.625	-18.3125
127750	298	47.0181	1	0	-5.75	-11.5625	-18.25
127800	298	45.6281	1	0	-5.75	-11.5625	-18.25
127850	298	42.6555	1	0	-5.75	-11.5625	-18.25
127900	298	39.8292	1	0	-5.75	-11.5625	-18.25
127950	298	39.5232	1	0	-5.75	-11.5625	-18.25
128000	298	42.3582	1	0	-5.6875	-11.5	-18.1875
128050	298	46.3618	1	0	-5.6875	-11.5	-18.1875
128100	298	47.2896	1	0	-5.6875	-11.5	-18.1875
128150	298	49.1889	1	0	-5.6875	-11.5	-18.1875
128200	298	50.1358	1	0	-5.6875	-11.5	-18.1875
128250	298	40.0534	1	0	-5.625	-11.4375	-18.125
128300	298	54.8931	1	0	-5.625	-11.4375	-18.125
128350	298	49.0368	1	0	-5.625	-11.4375	-18.125
128400	298	46.4375	1	0	-5.625	-11.4375	-18.125
128450	298	44.2264	1	0	-5.625	-11.4375	-18.125
128500	298	47.4755	1	0	-5.5625	-11.375	-18.0625
128550	298	45.9147	1	0	-5.5625	-11.375	-18.0625
128600	298	46.0442	1	0	-5.5625	-11.375	-18.0625
128650	298	52.4998	1	0	-5.5625	-11.375	-18.0625
128700	298	50.2696	1	0	-5.5625	-11.375	-18.0625
128750	386.47	58.0074	0.771083	0	-5.625	-11.375	-18.0625
128800	386.47	61.3894	0.771083	0	-5.625	-11.375	-18.0625
128850	386.47	61.0788	0.771083	0	-5.625	-11.375	-18.0625
128900	386.47	59.891	0.771083	0	-5.625	-11.375	-18.0625
128950	386.47	65.8154	0.771083	0	-5.625	-11.375	-18.0625
129000	298	41.1834	1	0	-5.5625	-11.3125	-18
129050	298	43.6892	1	0	-5.5625	-11.3125	-18
129100	298	55.2475	1	0	-5.5625	-11.3125	-18
129150	298	52.0761	1	0	-5.5625	-11.3125	-18
129200	298	47.8911	1	0	-5.5625	-11.3125	-18
129250	298	46.2498	1	0	-5.5	-11.25	-17.9375
129300	298	47.2845	1	0	-5.5	-11.25	-17.9375
129350	298	42.2154	1	0	-5.5	-11.25	-17.9375
129400	298	46.138	1	0	-5.5	-11.25	-17.9375
129450	298	42.4408	1	0	-5.5	-11.25	-17.9375
129500	298	43.0879	1	0	-5.4375	-11.1875	-17.875
129550	298	46.4247	1	0	-5.4375	-11.1875	-17.875
129600	298	45.8251	1	0	-5.4375	-11.1875	-17.875
129650	298	51.3411	1	0	-5.4375	-11.1875	-17.875
129700	298	53.6926	1	0	-5.4375	-11.1875	-17.875
129750	298	45.5375	1	0	-5.375	-11.125	-17.8125
129800	298	46.652	1	0	-5.375	-11.125	-17.8125
129850	298	46.1451	1	0	-5.375	-11.125	-17.8125
129900	298	42.8023	1	0	-5.375	-11.125	-17.8125
129950	298	46.393	1	0	-5.375	-11.125	-17.8125
130000	386.47	48.594	0.771083	0	-5.4375	-11.125	-17.8125
130050	386.47	71.0121	0.771083	0	-5.4375	-11.125	-17.8125
130100	386.47	69.4658	0.771083	0	-5.4375	-11.125	-17.8125
130150	386.47	53.9072	0.771083	0	-5.4375	-11.125	-17.8125
130200	386.47	56.9486	0.771083	0	-5.4375	-11.125	-17.8125
130250	501.204	86.3116	0.594569	0	-5.4375	-11.1875	-17.8125
130300	501.204	85.6643	0.594569	0	-5.4375	-11.1875	-17.8125
130350	501.204	122.968	0.594569	0	-5.4375	-11.1875	-17.8125
130400	501.204	96.6643	0.594569	0	-5.4375	-11.1875	-17.8125
130450	501.204	86.5092	0.594569	0	-5.4375	-11.1875	-17.8125
130500	501.204	95.0207	0.594569	0	-5.4375	-11.25	-17.8125
130550	501.204	82.8839	0.594569	0	-5.4375	-11.25	-17.8125
130600	501.204	131.046	0.594569	0	-5.4375	-11.25	-17.8125
130650	501.204	111.903	0.594569	0	-5.4375	-11.25	-17.8125
130700	501.204	105.675	0.594569	0	-5.4375	-11.25	-17.8125
130750	501.204	101.871	0.594569	0	-5.4375	-11.3125	-17.8125
130800	501.204	93.1191	0.594569	0	-5.4375	-11.3125	-17.8125
130850	501.204	79.2926	0.594569	0	-5.4375	-11.3125	-17.8125
130900	501.204	79.2843	0.594569	0	-5.4375	-11.3125	-17.8125
130950	501.204	94.8617	0.594569	0	-5.4375	-11.3125	-17.8125
131000	386.47	62.7247	0.771083	0	-5.5	-11.3125	-17.8125
131050	386.47	56.188	0.771083	0	-5.5	-11.3125	-17.8125
131100	386.47	80.4274	0.771083	0	-5.5	-11.3125	-17.8125
131150	386.47	54.8801	0.771083	0	-5.5	-11.3125	-17.8125
131200	386.47	69.3114	0.771083	0	-5.5	-11.3125	-17.8125
131250	386.47	63.6015	0.771083	0	-5.5625	-11.3125	-17.8125
131300	386.47	60.8404	0.771083	0	-5.5625	-11.3125	-17.8125
131350	386.47	61.6122	0.771083	0	-5.5625	-11.3125	-17.8125
131400	386.47	71.9279	0.771083	0	-5.5625	-11.3125	-17.8125
131450	386.47	52.9723	0.771083	0	-5.5625	-11.3125	-17.8125
131500	386.47	71.8217	0.771083	0	-5.625	-11.3125	-17.8125
131550	386.47	66.7321	0.771083	0	-5.625	-11.3125	-17.8125
131600	386.47	65.9436	0.771083	0	-5.625	-11.3125	-17.8125
131650	386.47	59.3454	0.771083	0	-5.625	-11.3125	-17.8125
131700	386.47	62.0963	0.771083	0	-5.625	-11.3125	-17.8125
131750	298	51.9822	1	0	-5.5625	-11.25	-17.75
131800	298	50.1265	1	0	-5.5625	-11.25	-17.75
131850	298	49.3548	1	0	-5.5625	-11.25	-17.75
131900	298	47.3871	1	0	-5.5625	-11.25	-17.75
131950	298	45.8684	1	0	-5.5625	-11.25	-17.75
132000	386.47	73.0327	0.771083	0	-5.625	-11.25	-17.75
132050	386.47	66.3137	0.771083	0	-5.625	-11.25	-17.75
132100	386.47	61.5914	0.771083	0	-5.625	-11.25	-17.75
132150	386.47	59.5241	0.771083	0	-5.625	-11.25	-17.75
132200	386.47	54.984	0.771083	0	-5.625	-11.25	-17.75
132250	298	43.0394	1	0	-5.5625	-11.1875	-17.6875
132300	298	40.6169	1	0	-5.5625	-11.1875	-17.6875
132350	298	55.8503	1	0	-5.5625	-11.1875	-17.6875
132400	298	47.7541	1	0	-5.5625	-11.1875	-17.6875
132450	298	49.9572	1	0	-5.5625	-11.1875	-17.6875
132500	298	42.6406	1	0	-5.5	-11.125	-17.625
132550	298	42.1366	1	0	-5.5	-11.125	-17.625
132600	298	41.2405	1	0	-5.5	-11.125	-17.625
132650	298	43.0637	1	0	-5.5	-11.125	-17.625
132700	298	45.0368	1	0	-5.5	-11.125	-17.625
132750	386.47	66.442	0.771083	0	-5.5625	-11.125	-17.625
132800	386.47	63.441	0.771083	0	-5.5625	-11.125	-17.625
132850	386.47	74.3819	0.771083	0	-5.5625	-11.125	-17.625
132900	386.47	81.9396	0.771083	0	-5.5625	-11.125	-17.625
132950	386.47	76.7935	0.771083	0	-5.5625	-11.125	-17.625
133000	501.204	80.2922	0.594569	0	-5.5625	-11.1875	-17.625
133050	501.204	90.1911	0.594569	0	-5.5625	-11.1875	-17.625
133100	501.204	94.6898	0.594569	0	-5.5625	-11.1875	-17.625
133150	501.204	75.1849	0.594569	0	-5.5625	-11.1875	-17.625
133200	501.204	73.5364	0.594569	0	-5.5625	-11.1875	-17.625
133250	501.204	81.3934	0.594569	0	-5.5625	-11.25	-17.625
133300	501.204	96.8016	0.594569	0	-5.5625	-11.25	-17.625
133350	501.204	96.2396	0.594569	0	-5.5625	-11.25	-17.625
133400	501.204	88.056	0.594569	0	-5.5625	-11.25	-17.625
133450	501.204	85.4589	0.594569	0	-5.5625	-11.25	-17.625
133500	501.204	74.0226	0.594569	0	-5.5625	-11.3125	-17.625
133550	501.204	82.0316	0.594569	0	-5.5625	-11.3125	-17.625
133600	501.204	74.5651	0.594569	0	-5.5625	-11.3125	-17.625
133650	501.204	82.1036	0.594569	0	-5.5625	-11.3125	-17.625
133700	501.204	76.9942	0.594569	0	-5.5625	-11.3125	-17.625
133750	501.204	82.2453	0.594569	0	-5.5625	-11.375	-17.625
133800	501.204	78.7598	0.594569	0	-5.5625	-11.375	-17.625
133850	501.204	71.1424	0.594569	0	-5.5625	-11.375	-17.625
133900	501.204	72.8249	0.594569	0	-5.5625	-11.375	-17.625
133950	501.204	86.9978	0.594569	0	-5.5625	-11.375	-17.625
134000	501.204	93.7165	0.594569	0	-5.5625	-11.4375	-17.625
134050	501.204	84.6204	0.594569	0	-5.5625	-11.4375	-17.625
134100	501.204	104.633	0.594569	0	-5.5625	-11.4375	-17.625
134150	501.204	83.958	0.594569	0	-5.5625	-11.4375	-17.625
134200	501.204	96.8896	0.594569	0	-5.5625	-11.4375	-17.625
134250	650	142.683	0.458462	0	-5.5625	-11.4375	-17.6875
134300	650	133.839	0.458462	0	-5.5625	-11.4375	-17.6875
134350	650	109.959	0.458462	0	-5.5625	-11.4375	-17.6875
134400	650	142.638	0.458462	0	-5.5625	-11.4375	-17.6875
134450	650	121.423	0.458462	0	-5.5625	-11.4375	-17.6875
134500	501.204	116.946	0.594569	0	-5.5625	-11.5	-17.6875
134550	501.204	102.048	0.594569	0	-5.5625	-11.5	-17.6875
134600	501.204	108.426	0.594569	0	-5.5625	-11.5	-17.6875
134650	501.204	120.615	0.594569	0	-5.5625	-11.5	-17.6875
134700	501.204	95.7333	0.594569	0	-5.5625	-11.5	-17.6875
